r,rw,rx,rwc,rwx,rwxc,category,family,label
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,162,65,32,11,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,162,64,31,9,0,Ransomware,GandCrab,Ransomware
148,159,64,31,9,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,159,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,165,64,31,9,0,Ransomware,GandCrab,Ransomware
148,165,64,31,9,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
151,166,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,188,64,31,9,0,Ransomware,GandCrab,Ransomware
155,174,67,31,9,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,158,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,162,64,31,9,0,Ransomware,GandCrab,Ransomware
69,64,26,21,5,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
149,160,64,33,13,3,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
151,163,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,162,64,31,9,0,Ransomware,GandCrab,Ransomware
148,165,64,31,9,0,Ransomware,GandCrab,Ransomware
148,162,64,31,9,0,Ransomware,GandCrab,Ransomware
148,161,64,31,9,0,Ransomware,GandCrab,Ransomware
92,66,37,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
149,163,64,33,12,3,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,85,40,20,6,0,Ransomware,GandCrab,Ransomware
151,158,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,162,64,31,9,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,159,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
151,166,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
155,171,67,31,9,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,161,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
148,161,64,31,9,0,Ransomware,GandCrab,Ransomware
155,176,67,31,9,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,168,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
149,158,64,33,13,3,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
151,161,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,158,65,32,11,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,163,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,162,65,32,11,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
151,158,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,162,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,85,40,20,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,162,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,162,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
93,85,38,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
151,159,65,32,11,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
97,88,40,27,6,0,Ransomware,GandCrab,Ransomware
54,57,15,25,42,0,Ransomware,Generic Crimeware,Ransomware
47,32,13,17,3,0,Ransomware,Generic Crimeware,Ransomware
59,56,17,19,45,0,Ransomware,Generic Crimeware,Ransomware
310,423,102,70,9,0,Ransomware,Generic Crimeware,Ransomware
13,10,4,5,3,0,Ransomware,Generic Crimeware,Ransomware
204,284,87,59,4,0,Ransomware,Generic Crimeware,Ransomware
315,416,104,71,9,0,Ransomware,Generic Crimeware,Ransomware
13,10,4,5,3,0,Ransomware,Generic Crimeware,Ransomware
199,262,83,52,4,0,Ransomware,Generic Crimeware,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
93,76,28,28,63,0,Ransomware,Hive,Ransomware
53,49,17,19,52,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
110,109,34,35,55,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
79,65,32,24,5,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
53,49,17,19,52,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
26,102,6,17,30,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,94,38,33,65,0,Ransomware,Hive,Ransomware
122,94,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,94,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,93,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,94,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
119,123,37,36,54,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,94,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
87,68,26,28,54,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
122,95,38,33,65,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
55,57,15,25,42,0,Ransomware,Hive,Ransomware
53,49,17,19,52,0,Ransomware,Hive,Ransomware
26,121,6,18,30,0,Ransomware,Hive,Ransomware
77,62,22,26,47,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
104,144,42,35,6,0,Ransomware,Hive,Ransomware
85,102,34,32,6,0,Ransomware,Hive,Ransomware
6,5652,2,1,5,0,Ransomware,Hive,Ransomware
83,88,33,27,5,0,Ransomware,Hive,Ransomware
120,100,50,29,6,0,Ransomware,Hive,Ransomware
90,79,34,28,5,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
53,49,17,19,52,0,Ransomware,Hive,Ransomware
78,59,24,25,56,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
57,57,25,23,5,0,Ransomware,Hive,Ransomware
125,132,40,38,57,1,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
53,50,17,19,52,0,Ransomware,Hive,Ransomware
63,57,24,22,5,1,Ransomware,LockBit,Ransomware
11,7,2,3,3,0,Ransomware,LockBit,Ransomware
55,58,15,25,42,0,Ransomware,LockBit,Ransomware
85,74,26,27,60,0,Ransomware,LockBit,Ransomware
131,91,44,33,64,0,Ransomware,LockBit,Ransomware
33,45,10,17,52,0,Ransomware,LockBit,Ransomware
33,45,10,17,52,0,Ransomware,LockBit,Ransomware
96,80,30,30,60,0,Ransomware,LockBit,Ransomware
63,57,24,22,5,1,Ransomware,LockBit,Ransomware
63,57,24,22,5,1,Ransomware,LockBit,Ransomware
63,57,24,22,5,1,Ransomware,LockBit,Ransomware
63,57,24,22,5,1,Ransomware,LockBit,Ransomware
186,582,80,43,6,0,Ransomware,LockBit,Ransomware
186,579,80,34,6,0,Ransomware,LockBit,Ransomware
11,7,2,3,3,0,Ransomware,LockBit,Ransomware
55,58,15,25,42,0,Ransomware,LockBit,Ransomware
85,74,26,27,61,0,Ransomware,LockBit,Ransomware
131,93,44,33,66,0,Ransomware,LockBit,Ransomware
33,45,10,17,52,0,Ransomware,LockBit,Ransomware
33,45,10,17,52,0,Ransomware,LockBit,Ransomware
96,82,30,30,61,0,Ransomware,LockBit,Ransomware
100,121,40,41,21,4,Ransomware,LockBit,Ransomware
11,10,3,4,4,0,Ransomware,LockBit,Ransomware
201,1364,87,38,7,0,Ransomware,LockBit,Ransomware
11,7,2,3,3,0,Ransomware,LockBit,Ransomware
55,58,15,25,42,0,Ransomware,LockBit,Ransomware
85,75,26,27,61,0,Ransomware,LockBit,Ransomware
131,95,44,33,64,0,Ransomware,LockBit,Ransomware
33,45,10,17,52,0,Ransomware,LockBit,Ransomware
33,45,10,17,52,0,Ransomware,LockBit,Ransomware
96,81,30,30,61,0,Ransomware,LockBit,Ransomware
63,57,24,22,5,1,Ransomware,LockBit,Ransomware
382,292,122,86,67,0,Ransomware,Magniber,Ransomware
163,137,52,40,72,0,Ransomware,Magniber,Ransomware
376,303,120,85,66,0,Ransomware,Magniber,Ransomware
163,136,52,40,70,0,Ransomware,Magniber,Ransomware
378,294,120,86,67,0,Ransomware,Magniber,Ransomware
163,138,52,40,72,0,Ransomware,Magniber,Ransomware
376,302,120,85,67,0,Ransomware,Magniber,Ransomware
163,130,52,40,72,0,Ransomware,Magniber,Ransomware
367,308,117,82,69,0,Ransomware,Magniber,Ransomware
163,138,52,40,71,0,Ransomware,Magniber,Ransomware
363,322,117,81,69,0,Ransomware,Magniber,Ransomware
163,141,52,40,71,0,Ransomware,Magniber,Ransomware
366,317,118,81,67,0,Ransomware,Magniber,Ransomware
163,139,52,40,72,0,Ransomware,Magniber,Ransomware
376,290,120,85,69,0,Ransomware,Magniber,Ransomware
163,137,52,40,71,0,Ransomware,Magniber,Ransomware
370,306,118,84,69,0,Ransomware,Magniber,Ransomware
163,142,52,40,71,0,Ransomware,Magniber,Ransomware
366,319,118,80,67,0,Ransomware,Magniber,Ransomware
163,137,52,40,72,0,Ransomware,Magniber,Ransomware
376,291,120,84,69,0,Ransomware,Magniber,Ransomware
213,187,69,43,74,0,Ransomware,Magniber,Ransomware
370,291,118,84,69,0,Ransomware,Magniber,Ransomware
213,189,69,43,74,0,Ransomware,Magniber,Ransomware
377,288,120,85,66,0,Ransomware,Magniber,Ransomware
213,190,69,43,74,0,Ransomware,Magniber,Ransomware
370,294,118,83,69,0,Ransomware,Magniber,Ransomware
213,187,69,43,74,0,Ransomware,Magniber,Ransomware
366,317,118,80,67,0,Ransomware,Magniber,Ransomware
163,131,52,40,72,0,Ransomware,Magniber,Ransomware
363,311,117,80,69,0,Ransomware,Magniber,Ransomware
163,133,52,40,71,0,Ransomware,Magniber,Ransomware
371,302,118,84,66,0,Ransomware,Magniber,Ransomware
160,134,51,40,70,0,Ransomware,Magniber,Ransomware
376,300,120,85,67,0,Ransomware,Magniber,Ransomware
163,135,52,40,72,0,Ransomware,Magniber,Ransomware
163,139,52,41,71,0,Ransomware,Magniber,Ransomware
376,291,120,86,67,0,Ransomware,Magniber,Ransomware
213,186,69,43,76,0,Ransomware,Magniber,Ransomware
377,294,120,86,67,0,Ransomware,Magniber,Ransomware
213,186,69,43,76,0,Ransomware,Magniber,Ransomware
113,86,34,30,65,0,Ransomware,Antivirus,Ransomware
376,301,119,85,66,0,Ransomware,Magniber,Ransomware
163,133,52,40,70,0,Ransomware,Magniber,Ransomware
366,292,118,80,67,0,Ransomware,Magniber,Ransomware
213,180,69,43,76,0,Ransomware,Magniber,Ransomware
374,304,119,85,67,0,Ransomware,Magniber,Ransomware
163,136,52,40,72,0,Ransomware,Magniber,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
67,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
68,61,26,21,5,0,Ransomware,Nitro,Ransomware
157,187,63,53,26,8,Ransomware,njrat,Ransomware
130,215,53,59,35,11,Ransomware,njrat,Ransomware
99,115,39,32,6,0,Ransomware,njrat,Ransomware
10,10,3,4,4,0,Ransomware,njrat,Ransomware
99,113,39,32,6,0,Ransomware,njrat,Ransomware
151,181,61,49,26,5,Ransomware,njrat,Ransomware
130,215,53,59,35,11,Ransomware,njrat,Ransomware
69,64,26,21,5,0,Ransomware,njrat,Ransomware
10,10,3,4,4,0,Ransomware,njrat,Ransomware
157,183,63,53,26,8,Ransomware,njrat,Ransomware
136,252,55,67,39,13,Ransomware,njrat,Ransomware
108,142,44,49,28,9,Ransomware,njrat,Ransomware
119,114,48,33,9,0,Ransomware,njrat,Ransomware
126,114,50,36,6,0,Ransomware,njrat,Ransomware
86,77,33,23,263,5,Ransomware,njrat,Ransomware
14,10,4,4,4,0,Ransomware,njrat,Ransomware
84,75,32,26,5,0,Ransomware,njrat,Ransomware
90,79,36,27,8,0,Ransomware,njrat,Ransomware
84,75,32,26,5,0,Ransomware,njrat,Ransomware
90,82,36,27,8,0,Ransomware,njrat,Ransomware
61,58,18,21,49,0,Ransomware,njrat,Ransomware
10,10,3,4,4,0,Ransomware,njrat,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
69,64,26,21,5,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,91,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,90,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,90,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,90,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,91,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,91,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
101,91,31,30,64,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
93,76,28,28,63,0,Ransomware,NominatusStorm,Ransomware
115,99,44,31,7,1,Ransomware,,Ransomware
69,76,26,28,5,0,Ransomware,,Ransomware
66,70,25,28,5,0,Ransomware,,Ransomware
66,70,25,28,5,0,Ransomware,,Ransomware
69,76,26,28,5,0,Ransomware,,Ransomware
83,88,33,27,5,0,Ransomware,,Ransomware
83,89,33,27,5,0,Ransomware,,Ransomware
73,68,21,26,47,0,Ransomware,,Ransomware
109,154,43,42,22,6,Ransomware,,Ransomware
11,10,3,4,4,0,Ransomware,,Ransomware
78,77,30,24,6,0,Ransomware,,Ransomware
133,135,49,49,1,0,Ransomware,,Ransomware
68,61,26,21,5,0,Ransomware,,Ransomware
71,67,27,23,8,0,Ransomware,,Ransomware
76,68,29,24,5,0,Ransomware,,Ransomware
75,110,29,28,6,0,Ransomware,,Ransomware
