protocol,flag,family,address,usd,seed_address,btc,netflow_bytes,ip_address,clusters,threats,port,time,prediction
ICMP,APS,DMALocker,1DiCeTjB,925,1GZkujBR,19,598,C,2,Scan,5062,51,Benign
UDP,APS,Razy,1DiCeTjB,61,17dcMo4V,65,60,B,2,SSH,5061,20,Benign
UDP,ASF,Locky,18e372GN,966,1GZkujBR,3,5956,C,1,DoS,5068,13,Ransomware
TCP,AF,EDA2,1DiCeTjB,21345,1DA11mPS,11,10116,C,1,NerisBotnet,5061,1,Ransomware
UDP,AF,SamSam,1DiCeTjB,2446,17dcMo4V,2,64,A,2,Scan,5068,48,Benign
UDP,AF,DMALocker,1DiCeTjB,5528,1GZkujBR,20,91,C,11,SSH,5061,43,Benign
TCP,APSF,Locky,1BonuSr7,1382,1DA11mPS,2,1163,C,1,DoS,5066,18,Ransomware
TCP,R,Razy,1SYSTEMQ,23996,1DA11mPS,9,5121,C,1,Spam,5066,58,Ransomware
ICMP,AP,Locky,1SYSTEMQ,18444,1DA11mPS,22,3316,C,1,Scan,5062,14,Benign
ICMP,R,JigSaw,1Lc7xTpP,614,1DA11mPS,280,399,B,10,NerisBotnet,5068,38,Ransomware
ICMP,AF,APT,1DiCeTjB,1131,17dcMo4V,30,2879,C,1,DoS,5068,11,Ransomware
UDP,AP,Flyper,1SYSTEMQ,18454,1NKi9AK5,19,2656,C,1,Blacklist,5062,10,Ransomware
TCP,APSF,Flyper,1BonuSr7,1326,1DA11mPS,3,1022,C,1,SSH,5066,35,Benign
UDP,ARF,APT,1DiCeTjB,441,1GZkujBR,5,349,A,1,SSH,5061,18,Benign
TCP,R,SamSam,1SYSTEMQ,18087,1DA11mPS,22,5101,C,1,Blacklist,5066,52,Ransomware
TCP,AF,DMALocker,1DiCeTjB,21345,1DA11mPS,11,534,C,1,UDP Scan,5061,20,Benign
UDP,AF,Locky,1DiCeTjB,126015,17dcMo4V,30,86,C,3,Scan,5062,9,Benign
TCP,APSF,SamSam,1CLag5cd,2216,17dcMo4V,8,582,B,1,DoS,5068,50,Ransomware
UDP,AF,WannaCry,1DiCeTjB,4321,17dcMo4V,30,1248,A,3,Spam,5066,9,Ransomware
TCP,AF,Locky,1SYSTEMQ,50943,1DA11mPS,15,158,A,1,Scan,5066,59,Benign
UDP,ASF,WannaCry,1DiCeTjB,54,17dcMo4V,127,642,B,1,UDP Scan,5061,65,Benign
TCP,APSF,Globe,1DiCeTjB,1434,1DA11mPS,2,1166,B,1,DoS,5066,17,Ransomware
TCP,APSF,SamSam,1DiCeTjB,1184,1DA11mPS,12,596,B,1,SSH,5068,32,Benign
TCP,APS,DMALocker,18e372GN,1147,1GZkujBR,4,3816,D,2,Botnet,5062,29,Ransomware
TCP,APSF,CryptXXX,1BonuSr7,4652,1DA11mPS,12,1394,B,1,DoS,5068,52,Ransomware
TCP,APS,DMALocker,1DiCeTjB,1,1GZkujBR,6,4368,A,9,Port Scanning,5066,15,Benign
ICMP,APRSF,DMALocker,18e372GN,433,1GZkujBR,19,3340,A,2,Botnet,5062,1,Ransomware
TCP,AF,Globe,1DiCeTjB,21345,1DA11mPS,11,503,C,1,UDP Scan,5061,7,Benign
TCP,R,SamSam,1SYSTEMQ,17934,1DA11mPS,9,5866,B,1,Blacklist,5066,23,Ransomware
TCP,AF,Cryptohitman,1BonuSr7,300,17dcMo4V,200,700,B,1,Botnet,5062,52,Ransomware
TCP,R,CryptXXX,1SYSTEMQ,25688,1DA11mPS,9,5826,B,1,Spam,5066,11,Ransomware
TCP,R,APT,1SYSTEMQ,18140,1NKi9AK5,22,4836,C,1,Blacklist,5066,41,Ransomware
TCP,AF,Razy,1SYSTEMQ,27476,1DA11mPS,9,6571,C,1,Spam,5061,58,Ransomware
ICMP,APS,WannaCry,1DiCeTjB,27,17dcMo4V,14,9,B,2,SSH,5061,20,Benign
ICMP,AF,Locky,1DiCeTjB,2936,17dcMo4V,2,134,A,2,Port Scanning,5068,32,Benign
ICMP,AF,DMALocker,18e372GN,1344,1GZkujBR,30,3660,C,1,UDP Scan,5066,12,Benign
UDP,ARF,SamSam,1SYSTEMQ,18454,1NKi9AK5,11,721,A,1,Blacklist,5061,29,Ransomware
TCP,APSF,SamSam,1CLag5cd,7352,1DA11mPS,2,2045,B,1,Botnet,5066,50,Ransomware
TCP,AF,Flyper,1DiCeTjB,21345,1DA11mPS,11,480,C,1,UDP Scan,5061,14,Benign
TCP,APS,TowerWeb,18e372GN,1,1DA11mPS,6,2628,C,1,Spam,5066,47,Ransomware
TCP,AF,Globe,1CLag5cd,29060,1AEoiHYZ,13,238,A,1,Spam,5066,25,Ransomware
UDP,AF,WannaCry,1DiCeTjB,5557,17dcMo4V,20,1770,B,1,Port Scanning,5061,1,Benign
UDP,ASF,WannaCry,18e372GN,810,1GZkujBR,3,1702,A,1,SSH,5062,13,Benign
UDP,AF,SamSam,1DiCeTjB,21345,1DA11mPS,11,674,A,1,SSH,5062,1,Benign
UDP,APS,JigSaw,1DiCeTjB,104,17dcMo4V,68,10712,B,2,Spam,5061,20,Ransomware
TCP,APS,APT,18e372GN,1,1GZkujBR,7,1154,A,9,Spam,5062,54,Ransomware
TCP,APS,SamSam,1DiCeTjB,1,17dcMo4V,6,4456,A,9,Port Scanning,5066,4,Benign
ICMP,AF,SamSam,1DiCeTjB,310,17dcMo4V,30,1950,C,1,SSH,5066,3,Benign
ICMP,R,CryptXXX,1SYSTEMQ,22064,1DA11mPS,22,4316,C,1,Spam,5062,17,Ransomware
ICMP,R,Flyper,1Lc7xTpP,538,1DA11mPS,230,324,B,11,NerisBotnet,5068,13,Ransomware
UDP,ARF,Flyper,1SYSTEMQ,1474,1AEoiHYZ,956,3309,A,8,Botnet,5061,12,Ransomware
TCP,APSF,TowerWeb,1CLag5cd,3428,17dcMo4V,12,986,B,1,DoS,5068,10,Ransomware
UDP,ARF,WannaCry,1SYSTEMQ,15116,1NKi9AK5,11,1421,A,1,Botnet,5061,30,Ransomware
TCP,APS,Globe,1DiCeTjB,1,1GZkujBR,9,4704,A,9,Port Scanning,5062,22,Benign
ICMP,AF,JigSaw,1DiCeTjB,1512,1GZkujBR,30,4276,D,1,SSH,5066,64,Benign
TCP,R,CryptXXX,1SYSTEMQ,24452,1NKi9AK5,9,5311,C,1,Spam,5066,11,Ransomware
ICMP,ASF,APT,18e372GN,1020,1GZkujBR,3,6028,C,1,DoS,5068,2,Ransomware
UDP,ASF,Locky,18e372GN,822,1GZkujBR,3,1746,A,1,SSH,5062,5,Benign
TCP,AF,Locky,1Lc7xTpP,23221,1KZKcvx4,13,123,C,11,Spam,5061,55,Ransomware
UDP,AP,Locky,1SYSTEMQ,18092,1NKi9AK5,19,2661,C,1,Spam,5062,12,Ransomware
ICMP,APS,Razy,1DiCeTjB,99,17dcMo4V,38,7876,B,2,Scan,5061,20,Benign
UDP,ARF,Globe,1SYSTEMQ,18454,1NKi9AK5,11,1631,C,1,Blacklist,5062,26,Ransomware
ICMP,AF,Locky,18e372GN,21345,1DA11mPS,11,7524,C,1,Spam,5062,16,Ransomware
ICMP,AF,SamSam,18e372GN,1440,1GZkujBR,30,4012,C,1,UDP Scan,5066,28,Benign
ICMP,R,DMALocker,18e372GN,492,1DA11mPS,47,255,A,11,NerisBotnet,5068,6,Ransomware
UDP,APS,Flyper,1DiCeTjB,35,17dcMo4V,22,21,B,2,SSH,5061,20,Benign
ICMP,APRSF,Globe,18e372GN,325,1GZkujBR,19,3268,B,2,Scan,5061,44,Benign
TCP,APSF,WannaCry,1BonuSr7,1450,1DA11mPS,2,1133,B,1,SSH,5066,1,Benign
ICMP,R,SamSam,1SYSTEMQ,18170,1DA11mPS,22,4686,C,1,Scan,5066,11,Benign
UDP,ARF,SamSam,1SYSTEMQ,18454,1NKi9AK5,11,846,A,1,Blacklist,5061,22,Ransomware
ICMP,R,SamSam,1SYSTEMQ,18174,1DA11mPS,22,4666,C,1,Port Scanning,5066,7,Benign
ICMP,AF,Locky,18e372GN,3069,1GZkujBR,2,153,A,2,Scan,5068,55,Benign
UDP,ASF,Locky,18e372GN,714,1GZkujBR,3,1350,A,1,SSH,5062,17,Benign
TCP,APS,JigSaw,18e372GN,1,1GZkujBR,9,698,A,9,Port Scanning,5066,24,Benign
ICMP,R,APT,1SYSTEMQ,18313,1NKi9AK5,22,3971,C,1,Blacklist,5062,5,Ransomware
ICMP,APS,APT,1DiCeTjB,269,17dcMo4V,208,372,B,2,UDP Scan,5061,20,Benign
TCP,APSF,JigSaw,1CLag5cd,7724,1DA11mPS,2,1946,B,1,Botnet,5066,7,Ransomware
UDP,AF,Locky,1DiCeTjB,5717,1GZkujBR,20,2346,C,1,Port Scanning,5062,25,Benign
UDP,R,TowerWeb,1Lc7xTpP,660,1DA11mPS,326,468,A,10,NerisBotnet,5068,59,Ransomware
UDP,AF,SamSam,18e372GN,5677,1GZkujBR,20,2202,C,1,Port Scanning,5062,9,Benign
TCP,R,CryptXXX,1SYSTEMQ,25844,1NKi9AK5,9,5891,B,1,Spam,5066,25,Ransomware
ICMP,R,WannaCry,1SYSTEMQ,18329,1DA11mPS,22,3891,C,1,Blacklist,5062,11,Ransomware
ICMP,ASF,Locky,1DiCeTjB,87,17dcMo4V,3,1196,C,1,SSH,5068,48,Benign
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7372,C,1,NerisBotnet,5061,13,Ransomware
TCP,ARF,TowerWeb,18e372GN,18454,1DA11mPS,13,241,A,1,Blacklist,5066,34,Ransomware
UDP,ASF,Locky,1DiCeTjB,78,17dcMo4V,3,690,A,1,UDP Scan,5061,11,Benign
TCP,APSF,JigSaw,1CLag5cd,3992,1DA11mPS,12,1174,B,1,DoS,5068,58,Ransomware
TCP,APSF,SamSam,1DiCeTjB,84444,1DA11mPS,12,449,B,1,DoS,5068,27,Ransomware
UDP,AF,Locky,1BonuSr7,21345,1DA11mPS,11,683,A,1,SSH,5062,10,Benign
TCP,APS,EDA2,1DiCeTjB,1195,1GZkujBR,4,778,D,2,Spam,5062,24,Ransomware
ICMP,AF,SamSam,1DiCeTjB,2824,17dcMo4V,2,118,A,2,Scan,5068,6,Benign
UDP,AF,JigSaw,1DiCeTjB,5447,1GZkujBR,30,1748,B,1,Blacklist,5061,8,Ransomware
ICMP,APS,WannaCry,1DiCeTjB,41,17dcMo4V,28,30,B,2,SSH,5061,20,Benign
UDP,ASF,APT,1DiCeTjB,51,17dcMo4V,125,8572,B,1,DoS,5061,63,Ransomware
UDP,AP,CryptXXX,1SYSTEMQ,18454,1NKi9AK5,19,2541,C,1,Blacklist,5062,12,Ransomware
UDP,ARF,Locky,1SYSTEMQ,18454,1DA11mPS,11,806,A,1,Blacklist,5061,2,Ransomware
ICMP,R,SamSam,1SYSTEMQ,21824,1DA11mPS,22,4216,C,1,Spam,5062,24,Ransomware
ICMP,R,EDA2,1SYSTEMQ,18170,1DA11mPS,22,4686,C,1,DoS,5066,11,Ransomware
ICMP,AF,APT,1BonuSr7,21345,1DA11mPS,30,71,C,1,SSH,5068,1,Benign
UDP,AF,Locky,1DiCeTjB,2390,17dcMo4V,2,56,A,2,Port Scanning,5068,53,Benign
TCP,AF,DMALocker,1CLag5cd,50859,1AEoiHYZ,13,242,A,1,Blacklist,5066,28,Ransomware
ICMP,R,Flyper,1SYSTEMQ,18289,1NKi9AK5,22,4091,C,1,Botnet,5062,9,Ransomware
TCP,AF,DMALocker,1DiCeTjB,125763,17dcMo4V,30,824,A,3,Spam,5062,6,Ransomware
ICMP,APRSF,Locky,18e372GN,157,1GZkujBR,2,3156,B,2,Spam,5061,19,Ransomware
UDP,AF,Locky,1DiCeTjB,126071,17dcMo4V,30,44,C,3,Port Scanning,5068,37,Benign
ICMP,R,CryptXXX,1SYSTEMQ,22616,1NKi9AK5,22,4546,C,1,Spam,5066,28,Ransomware
UDP,AF,WannaCry,1DiCeTjB,126199,17dcMo4V,30,351,C,3,Port Scanning,5068,10,Benign
TCP,APS,JigSaw,18e372GN,1,1GZkujBR,6,530,A,9,Port Scanning,5066,4,Benign
ICMP,APRSF,APT,1DiCeTjB,259,17dcMo4V,19,154,B,2,Spam,5061,10,Ransomware
ICMP,AF,APT,1DiCeTjB,1431,1GZkujBR,30,3979,C,1,DoS,5066,16,Ransomware
UDP,AF,DMALocker,1DiCeTjB,1,1GZkujBR,20,41,A,1,Spam,5066,17,Ransomware
TCP,APS,WannaCry,18e372GN,1,1GZkujBR,7,1046,A,9,SSH,5062,36,Benign
TCP,APSF,CryptXXX,1BonuSr7,8624,1DA11mPS,2,1727,B,1,Botnet,5066,13,Ransomware
TCP,R,WannaCry,1SYSTEMQ,18011,1DA11mPS,9,5481,C,1,Port Scanning,5066,12,Benign
ICMP,R,CryptXXX,1SYSTEMQ,18248,1NKi9AK5,22,4296,C,1,Blacklist,5062,1,Ransomware
UDP,AF,Locky,18e372GN,1,1GZkujBR,20,269,A,1,Spam,5066,41,Ransomware
TCP,AF,APT,1DiCeTjB,125571,17dcMo4V,13,632,B,3,UDP Scan,5062,12,Benign
UDP,ARF,WannaCry,1SYSTEMQ,18454,1DA11mPS,13,391,A,1,SSH,5061,35,Benign
TCP,AF,Cryptohitman,1BonuSr7,21345,1DA11mPS,30,206,C,1,UDP Scan,5061,25,Benign
UDP,AF,EDA2,1DiCeTjB,126303,17dcMo4V,30,273,C,3,Port Scanning,5068,18,Benign
TCP,APSF,Flyper,1BonuSr7,1350,1DA11mPS,2,1085,C,1,SSH,5066,19,Benign
UDP,AP,DMALocker,1SYSTEMQ,16964,1DA11mPS,11,2191,C,1,Spam,5062,46,Ransomware
UDP,R,APT,1Lc7xTpP,662,1DA11mPS,322,471,A,10,NerisBotnet,5068,57,Ransomware
TCP,APS,TowerWeb,18e372GN,1,1DA11mPS,7,3699,C,1,Spam,5066,60,Ransomware
TCP,APS,Globe,18e372GN,1417,1GZkujBR,4,3996,D,2,UDP Scan,5062,26,Benign
TCP,APS,CryptXXX,18e372GN,1,1GZkujBR,16,170,B,9,Port Scanning,5066,1,Benign
ICMP,R,DMALocker,1SYSTEMQ,18387,1NKi9AK5,22,3601,C,1,Blacklist,5062,7,Ransomware
ICMP,R,CryptXXX,1SYSTEMQ,18422,1NKi9AK5,22,3426,C,1,Blacklist,5062,14,Ransomware
TCP,AF,Globe,1DiCeTjB,21345,1DA11mPS,11,531,C,1,Spam,5061,6,Ransomware
UDP,AF,DMALocker,18e372GN,1,1GZkujBR,20,2136,A,1,NerisBotnet,5061,9,Ransomware
TCP,APSF,Flyper,1BonuSr7,1172,1DA11mPS,12,560,B,1,DoS,5068,8,Ransomware
ICMP,APS,SamSam,1DiCeTjB,163,17dcMo4V,102,213,B,2,Botnet,5061,20,Ransomware
TCP,AF,JigSaw,1SYSTEMQ,1,1DA11mPS,9,6316,A,1,Port Scanning,5061,42,Benign
TCP,R,NoobCrypt,1SYSTEMQ,18036,1NKi9AK5,9,5356,C,1,Blacklist,5066,4,Ransomware
TCP,APSF,JigSaw,1BonuSr7,1532,1DA11mPS,2,890,B,1,Botnet,5066,8,Ransomware
TCP,APS,Razy,1DiCeTjB,1177,17dcMo4V,4,766,D,2,Scan,5062,20,Benign
TCP,APS,JigSaw,1CLag5cd,11504,1DA11mPS,15,4791,C,1,Botnet,5066,14,Ransomware
TCP,R,DMALocker,1SYSTEMQ,17956,1DA11mPS,9,5756,B,1,Blacklist,5066,9,Ransomware
TCP,APSF,WannaCry,1BonuSr7,8912,1DA11mPS,2,1655,B,1,Botnet,5066,5,Ransomware
TCP,AF,SamSam,1DiCeTjB,21345,1DA11mPS,11,374,C,1,SSH,5061,8,Benign
UDP,ARF,SamSam,1SYSTEMQ,18454,1NKi9AK5,11,1486,A,1,Blacklist,5061,9,Ransomware
UDP,ASF,Locky,18e372GN,762,1GZkujBR,3,1526,A,1,SSH,5062,21,Benign
TCP,AF,Locky,1SYSTEMQ,26348,1NKi9AK5,9,6101,B,1,Spam,5066,13,Ransomware
UDP,ARF,Globe,1SYSTEMQ,18454,1NKi9AK5,11,1016,A,1,Blacklist,5061,10,Ransomware
TCP,APS,EDA2,1DiCeTjB,1483,1GZkujBR,4,970,A,2,Spam,5062,24,Ransomware
ICMP,AF,JigSaw,1DiCeTjB,220,17dcMo4V,40,1660,C,1,UDP Scan,5068,6,Benign
UDP,AF,SamSam,18e372GN,5512,1GZkujBR,20,77,C,11,Port Scanning,5061,37,Benign
TCP,AF,Globe,1Lc7xTpP,29132,1KZKcvx4,13,243,C,11,Spam,5068,31,Ransomware
ICMP,APRSF,Flyper,18e372GN,907,1GZkujBR,19,586,C,2,Port Scanning,5062,27,Benign
TCP,APS,JigSaw,1BonuSr7,1,1DA11mPS,2,2040,C,1,Botnet,5066,9,Ransomware
UDP,ARF,TowerWeb,18e372GN,18454,1DA11mPS,11,1446,A,1,Blacklist,5061,34,Ransomware
TCP,APSF,Locky,1BonuSr7,1310,1DA11mPS,3,974,C,1,SSH,5068,3,Benign
TCP,APS,CryptoLocker,18e372GN,1303,1GZkujBR,4,3920,D,2,SSH,5062,5,Benign
UDP,AF,DMALocker,1DiCeTjB,21345,1DA11mPS,11,612,A,1,UDP Scan,5062,27,Benign
TCP,R,CryptXXX,1SYSTEMQ,23444,1NKi9AK5,22,4891,C,1,Spam,5066,12,Ransomware
TCP,ARF,CryptXXX,1SYSTEMQ,18454,1NKi9AK5,13,71,A,1,Blacklist,5066,58,Ransomware
ICMP,AF,CryptXXX,18e372GN,1491,17dcMo4V,30,4199,C,1,UDP Scan,5066,19,Benign
TCP,AP,Locky,1DiCeTjB,1,17dcMo4V,7,1352,C,9,UDP Scan,5062,11,Benign
ICMP,R,JigSaw,1SYSTEMQ,18374,1DA11mPS,22,3666,C,1,Blacklist,5062,11,Ransomware
TCP,R,TowerWeb,1SYSTEMQ,18011,1DA11mPS,9,5481,C,1,Blacklist,5066,12,Ransomware
ICMP,R,WannaCry,1SYSTEMQ,20084,1DA11mPS,22,3491,C,1,Spam,5062,8,Ransomware
ICMP,R,TowerWeb,1SYSTEMQ,18222,1DA11mPS,22,4426,C,1,Blacklist,5062,1,Ransomware
UDP,AP,WannaCry,1SYSTEMQ,16532,1DA11mPS,11,2011,C,1,Botnet,5062,10,Ransomware
ICMP,R,WannaCry,1SYSTEMQ,20444,1DA11mPS,22,3641,C,1,Spam,5062,0,Ransomware
TCP,AF,Locky,1DiCeTjB,125587,17dcMo4V,13,648,B,3,Botnet,5062,20,Ransomware
UDP,AF,Locky,1DiCeTjB,126035,17dcMo4V,30,71,C,3,Scan,5062,19,Benign
TCP,AF,Flyper,1DiCeTjB,125531,17dcMo4V,13,592,B,3,Port Scanning,5062,49,Benign
ICMP,AF,SamSam,1DiCeTjB,1125,17dcMo4V,30,2857,C,1,DoS,5068,5,Ransomware
TCP,AF,Locky,1BonuSr7,21345,1DA11mPS,11,332,C,1,SSH,5061,46,Benign
TCP,APSF,Flyper,1DiCeTjB,1034,17dcMo4V,8,150,A,2,SSH,5062,10,Benign
TCP,AF,DMALocker,1DiCeTjB,125639,17dcMo4V,13,65,B,3,SSH,5062,46,Benign
ICMP,AF,DMALocker,18e372GN,1287,1GZkujBR,30,3451,C,1,UDP Scan,5066,8,Benign
ICMP,R,Razy,1Lc7xTpP,598,1DA11mPS,264,11824,A,10,NerisBotnet,5068,30,Ransomware
UDP,ASF,APT,1DiCeTjB,936,1GZkujBR,3,5916,C,1,DoS,5068,9,Ransomware
TCP,A,JigSaw,1CLag5cd,1616,17dcMo4V,8,382,A,1,Botnet,5062,28,Ransomware
ICMP,APS,WannaCry,1DiCeTjB,181,17dcMo4V,120,240,B,2,SSH,5061,20,Benign
TCP,APS,Flyper,1DiCeTjB,1,17dcMo4V,9,4616,A,9,Port Scanning,5066,16,Benign
ICMP,AF,SamSam,1DiCeTjB,295,17dcMo4V,30,1895,C,1,SSH,5066,9,Benign
TCP,APS,Locky,18e372GN,1,1GZkujBR,7,4820,A,9,Spam,5062,46,Ransomware
TCP,AF,Flyper,1BonuSr7,21345,1DA11mPS,30,251,C,1,SSH,5061,10,Benign
ICMP,R,JigSaw,1SYSTEMQ,18253,1DA11mPS,22,4271,C,1,Blacklist,5062,14,Ransomware
UDP,APS,Globe,1DiCeTjB,242,17dcMo4V,155,375,A,2,Port Scanning,5061,20,Benign
ICMP,APRSF,Globe,18e372GN,637,1GZkujBR,19,3476,A,2,Scan,5066,52,Benign
UDP,AF,Flyper,1DiCeTjB,5840,17dcMo4V,20,2456,C,11,Spam,5062,13,Ransomware
UDP,ARF,WannaCry,1BonuSr7,12596,1NKi9AK5,13,371,A,1,Botnet,5061,29,Ransomware
TCP,AF,WannaCry,18e372GN,21345,1DA11mPS,11,446,C,1,SSH,5061,10,Benign
TCP,AF,DMALocker,1BonuSr7,21345,1DA11mPS,11,528,C,1,UDP Scan,5061,17,Benign
ICMP,APS,JigSaw,1DiCeTjB,127,17dcMo4V,66,159,B,2,UDP Scan,5061,20,Benign
TCP,APSF,SamSam,1DiCeTjB,1278,1DA11mPS,3,869,C,1,DoS,5068,52,Ransomware
UDP,AF,Locky,1DiCeTjB,399,17dcMo4V,77,567,C,11,UDP Scan,5066,9,Benign
TCP,APSF,Locky,1BonuSr7,1274,1DA11mPS,3,866,C,1,DoS,5068,50,Ransomware
ICMP,AF,APT,1DiCeTjB,1335,1GZkujBR,30,3627,C,1,DoS,5066,6,Ransomware
UDP,AF,Razy,1DiCeTjB,126043,17dcMo4V,30,65,C,3,Spam,5062,30,Ransomware
ICMP,R,CryptXXX,1SYSTEMQ,22268,1DA11mPS,22,4401,C,1,Spam,5062,24,Ransomware
TCP,APS,WannaCry,18e372GN,448,1DA11mPS,114,150,A,11,Botnet,5068,41,Ransomware
UDP,ASF,APT,1DiCeTjB,789,17dcMo4V,3,1625,A,1,DoS,5062,16,Ransomware
UDP,AF,DMALocker,18e372GN,5702,1GZkujBR,20,2292,C,1,Port Scanning,5062,19,Benign
TCP,APSF,Flyper,1BonuSr7,1162,1DA11mPS,12,521,B,1,SSH,5068,38,Benign
ICMP,R,EDA2,1SYSTEMQ,18273,1DA11mPS,22,4171,C,1,DoS,5062,9,Ransomware
ICMP,AP,SamSam,1SYSTEMQ,18454,1DA11mPS,19,3116,C,1,Scan,5062,8,Benign
UDP,AF,Locky,18e372GN,2341,1GZkujBR,2,2696,A,2,UDP Scan,5068,20,Benign
UDP,AP,EDA2,1SYSTEMQ,18454,1DA11mPS,11,2136,C,1,SSH,5062,4,Benign
UDP,ARF,Flyper,1SYSTEMQ,1684,1AEoiHYZ,1096,3694,A,8,Botnet,5062,12,Ransomware
UDP,AP,Flyper,1DiCeTjB,1,17dcMo4V,7,5008,C,9,Port Scanning,5062,4,Benign
TCP,AF,EDA2,1DiCeTjB,125723,17dcMo4V,13,2,A,3,Port Scanning,5062,11,Benign
TCP,AF,EDA2,1BonuSr7,21345,1DA11mPS,11,9956,C,1,NerisBotnet,5061,41,Ransomware
UDP,APS,JigSaw,1DiCeTjB,212,17dcMo4V,117,10928,A,2,SSH,5061,20,Benign
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,9,980,A,9,UDP Scan,5062,16,Benign
UDP,ASF,DMALocker,18e372GN,948,1GZkujBR,3,2208,C,1,UDP Scan,5068,17,Benign
TCP,APSF,Locky,1BonuSr7,84362,1DA11mPS,8,80,B,1,DoS,5068,36,Ransomware
TCP,APS,Flyper,18e372GN,1,1GZkujBR,7,4788,A,9,Spam,5062,43,Ransomware
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,516,C,1,UDP Scan,5061,11,Benign
ICMP,APS,SamSam,1DiCeTjB,37,17dcMo4V,24,24,B,2,UDP Scan,5061,20,Benign
ICMP,APS,APT,1DiCeTjB,187,17dcMo4V,126,249,B,2,UDP Scan,5061,20,Benign
TCP,APS,SamSam,18e372GN,1261,1GZkujBR,4,822,D,2,Scan,5062,45,Benign
UDP,ARF,SamSam,18e372GN,441,1GZkujBR,5,349,A,1,UDP Scan,5061,18,Benign
UDP,AF,JigSaw,18e372GN,2110,1GZkujBR,28,16,A,2,Scan,5066,40,Benign
UDP,AF,SamSam,18e372GN,1,1GZkujBR,20,345,A,1,Port Scanning,5061,21,Benign
UDP,AP,SamSam,1SYSTEMQ,18454,1NKi9AK5,19,2641,C,1,Blacklist,5062,4,Ransomware
UDP,APS,CryptXXX,1DiCeTjB,218,17dcMo4V,131,271,A,2,UDP Scan,5061,20,Benign
TCP,AF,WannaCry,18e372GN,21345,1GZkujBR,30,266,C,1,SSH,5061,13,Benign
TCP,AF,CryptXXX,1SYSTEMQ,26936,1NKi9AK5,9,6346,A,1,Spam,5061,56,Ransomware
ICMP,AF,APT,1DiCeTjB,21345,17dcMo4V,30,11,C,1,UDP Scan,5068,28,Benign
ICMP,R,WannaCry,1SYSTEMQ,20324,1NKi9AK5,22,3591,C,1,Spam,5062,19,Ransomware
ICMP,AF,TowerWeb,1DiCeTjB,349,17dcMo4V,30,2093,C,2,NerisBotnet,5066,29,Ransomware
TCP,APSF,SamSam,1DiCeTjB,1428,1DA11mPS,2,1184,B,1,SSH,5066,1,Benign
TCP,AF,DMALocker,1BonuSr7,21345,1DA11mPS,30,290,C,1,UDP Scan,5061,25,Benign
UDP,AP,CryptXXX,1SYSTEMQ,18454,1DA11mPS,11,2206,C,1,Blacklist,5062,49,Ransomware
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,6,614,A,9,UDP Scan,5066,4,Benign
ICMP,AF,Locky,1DiCeTjB,21345,17dcMo4V,30,113,C,1,UDP Scan,5061,19,Benign
TCP,AF,NoobCrypt,1SYSTEMQ,1,1NKi9AK5,9,6491,A,1,Blacklist,5061,5,Ransomware
TCP,AF,WannaCry,1DiCeTjB,21345,1DA11mPS,11,555,C,1,SSH,5062,5,Benign
TCP,AF,SamSam,1DiCeTjB,125579,17dcMo4V,13,7,B,3,Scan,5062,16,Benign
UDP,AF,SamSam,1DiCeTjB,5528,17dcMo4V,20,91,C,11,Spam,5061,43,Ransomware
TCP,AF,JigSaw,1SYSTEMQ,17896,1DA11mPS,9,6056,B,1,Blacklist,5066,6,Ransomware
TCP,R,Flyper,1SYSTEMQ,580,1GZkujBR,9,1034,C,1,Blacklist,5061,67,Ransomware
UDP,ARF,SamSam,1SYSTEMQ,14252,1DA11mPS,11,1061,A,1,Botnet,5061,4,Ransomware
TCP,APS,Globe,1DiCeTjB,1,1DA11mPS,7,4308,C,1,Spam,5066,6,Ransomware
TCP,AF,DMALocker,1SYSTEMQ,17887,1DA11mPS,9,6101,B,1,Blacklist,5066,13,Ransomware
UDP,ARF,CryptXXX,1SYSTEMQ,14192,1DA11mPS,11,1036,A,1,Botnet,5061,14,Ransomware
TCP,AF,Razy,1DiCeTjB,21345,17dcMo4V,30,206,C,1,SSH,5061,12,Benign
ICMP,R,DMALocker,1SYSTEMQ,22316,1DA11mPS,22,4421,C,1,Spam,5062,40,Ransomware
UDP,AP,JigSaw,1SYSTEMQ,16040,1NKi9AK5,11,1806,C,1,Botnet,5062,22,Ransomware
UDP,ASF,APT,1DiCeTjB,570,17dcMo4V,3,5428,A,1,Port Scanning,5061,7,Benign
TCP,A,CryptXXX,1DiCeTjB,826,17dcMo4V,8,98,A,2,SSH,5062,24,Benign
TCP,APS,Globe,1DiCeTjB,1,1DA11mPS,6,2649,C,1,Spam,5066,46,Ransomware
TCP,AF,Flyper,1DiCeTjB,125787,17dcMo4V,30,848,A,3,UDP Scan,5062,14,Benign
ICMP,AF,APT,1DiCeTjB,21345,17dcMo4V,30,8,C,1,UDP Scan,5068,33,Benign
UDP,AF,Flyper,1DiCeTjB,5736,17dcMo4V,20,2404,C,11,Spam,5062,2,Ransomware
